-0.79;-0.435
-0.875;-0.355
-0.885;-0.265
-0.835;-0.215
-0.77;-0.115
-0.735;-0.05
-0.71;0.05
-0.705;0.085
-0.72;0.125
-0.725;0.165
-0.705;0.175
-0.665;0.2
-0.665;0.205
-0.675;0.22
-0.68;0.21
-0.655;0.24
-0.66;0.24
-0.64;0.245
-0.645;0.28
-0.645;0.28
-0.66;0.31
-0.66;0.315
-0.645;0.34
-0.65;0.345
-0.645;0.35
-0.66;0.37
-0.655;0.38
-0.64;0.425
-0.67;0.435
-0.655;0.445
-0.67;0.47
-0.675;0.515
-0.695;0.55
-0.7;0.56
-0.72;0.58
-0.72;0.64
-0.72;0.67
-0.74;0.705
-0.72;0.725
-0.73;0.75
-0.73;0.775
-0.775;0.81
-0.79;0.825
-0.79;0.83
-0.75;0.855
-0.745;0.855
-0.715;0.805
-0.67;0.77
-0.63;0.71
-0.58;0.66
-0.555;0.575
-0.52;0.51
-0.47;0.445
-0.45;0.36
-0.45;0.33
-0.445;0.27
-0.43;0.195
-0.41;0.17
-0.415;0.14
-0.42;0.11
-0.38;0.09
-0.405;0.07
-0.42;0.04
-0.41;0.035
-0.41;0.015
-0.415;0.015
-0.41;0.01
-0.425;0.02
-0.415;0.02
-0.44;0.01
-0.44;0.01
-0.425;0.02
-0.45;0.01
-0.47;0.01
-0.47;0.02
-0.47;0
-0.46;0
-0.455;0
-0.47;0.005
-0.475;0.015
-0.475;0.015
-0.485;0
-0.485;0.015
-0.465;-0.005
-0.465;-0.01
-0.45;0
-0.48;0.005
-0.475;0.005
-0.465;0
-0.44;0
-0.445;0
-0.465;0
-0.48;-0.03
-0.46;-0.025
-0.46;-0.015
-0.45;-0.03
-0.445;-0.065
-0.435;-0.06
-0.4;-0.045
-0.355;-0.04
-0.3;-0.025
-0.255;-0.015
-0.235;0.02
-0.225;0.015
-0.205;0.05
-0.195;0.075
-0.185;0.04
-0.18;0.015
-0.155;-0.01
-0.11;-0.05
-0.135;-0.065
-0.13;-0.085
-0.14;-0.085
-0.135;-0.13
-0.125;-0.125
-0.13;-0.125
-0.18;-0.13
-0.24;-0.125
-0.3;-0.12
-0.315;-0.14
-0.375;-0.125
-0.445;-0.09
-0.465;-0.09
-0.475;-0.1
-0.495;-0.115
-0.53;-0.13
-0.525;-0.105
-0.48;-0.15
-0.495;-0.12
-0.505;-0.125
-0.53;-0.12
-0.56;-0.14
-0.525;-0.13
-0.395;-0.185
-0.17;-0.18
0.14;-0.155
0.37;-0.055
0.61;-0.055
0.94;-0.305
1.395;-0.83
1.9;-1.465
2.3;-2.105
2.305;-2.73
2.11;-3.175
1.86;-3.23
1.51;-2.735
1.05;-2.1
0.595;-1.53
0.22;-1.175
-0.08;-0.9
-0.38;-0.695
-0.64;-0.54
-0.86;-0.465
-0.875;-0.37
-0.87;-0.29
-0.82;-0.24
-0.77;-0.15
-0.74;-0.08
-0.73;-0.025
-0.71;0.025
-0.715;0.055
-0.68;0.095
-0.685;0.105
-0.67;0.105
-0.66;0.13
-0.655;0.155
-0.67;0.165
-0.67;0.195
-0.675;0.195
-0.665;0.21
-0.665;0.24
-0.64;0.245
-0.655;0.25
-0.64;0.275
-0.635;0.27
-0.635;0.31
-0.66;0.34
-0.655;0.345
-0.66;0.325
-0.65;0.37
-0.655;0.4
-0.66;0.425
-0.665;0.455
-0.645;0.495
-0.655;0.52
-0.7;0.535
-0.71;0.6
-0.71;0.61
-0.71;0.64
-0.75;0.665
-0.775;0.69
-0.78;0.725
-0.795;0.755
-0.785;0.78
-0.78;0.795
-0.77;0.81
-0.75;0.78
-0.755;0.755
-0.72;0.76
-0.675;0.73
-0.64;0.675
-0.595;0.62
-0.58;0.555
-0.525;0.485
-0.45;0.41
-0.42;0.35
-0.425;0.31
-0.41;0.25
-0.42;0.205
-0.395;0.155
-0.38;0.13
-0.39;0.085
-0.4;0.075
-0.4;0.06
-0.42;0.06
-0.415;0.02
-0.415;0.035
-0.4;0.025
-0.41;0.04
-0.41;0.035
-0.4;0.005
-0.395;0.01
-0.41;0.03
-0.415;0.015
-0.405;0.005
-0.395;0.01
-0.405;0.005
-0.42;0.025
-0.425;0.045
-0.45;0.04
-0.44;0.025
-0.45;0.025
-0.425;0.01
-0.435;0.015
-0.43;0.025
-0.42;0.03
-0.425;0.01
-0.43;0.015
-0.425;0.025
-0.425;0.02
-0.44;0.01
-0.44;0.015
-0.42;-0.005
-0.42;0.005
-0.42;0.02
-0.41;0.02
-0.41;0.02
-0.395;0
-0.36;-0.01
-0.295;-0.01
-0.27;0.005
-0.26;0.02
-0.22;0.03
-0.185;0.08
-0.16;0.08
-0.15;0.075
-0.13;0.09
-0.12;0.09
-0.105;0.075
-0.06;0.05
-0.045;0.015
-0.07;0.01
-0.07;0
-0.065;-0.035
-0.04;-0.07
-0.035;-0.08
-0.02;-0.075
-0.105;-0.055
-0.155;-0.07
-0.21;-0.035
-0.225;-0.03
-0.295;-0.04
-0.35;-0.04
-0.37;-0.02
-0.375;-0.03
-0.37;-0.05
-0.4;-0.065
-0.415;-0.08
-0.41;-0.09
-0.4;-0.075
-0.41;-0.07
-0.4;-0.075
-0.455;-0.085
-0.415;-0.08
-0.32;-0.105
-0.13;-0.11
0.125;-0.11
0.41;-0.045
0.635;0.025
0.91;-0.06
1.3;-0.47
1.785;-1.045
2.29;-1.685
2.465;-2.325
2.35;-2.86
2.105;-3.19
1.79;-2.985
1.33;-2.35
0.87;-1.75
0.49;-1.325
0.155;-0.985
-0.17;-0.73
-0.485;-0.58
-0.66;-0.46
-0.75;-0.37
-0.75;-0.295
-0.69;-0.23
-0.645;-0.135
-0.6;-0.055
-0.575;0.005
-0.545;0.06
-0.535;0.105
-0.53;0.12
-0.53;0.155
-0.545;0.175
-0.525;0.18
-0.52;0.22
-0.49;0.215
-0.5;0.235
-0.5;0.265
-0.49;0.265
-0.495;0.275
-0.49;0.275
-0.475;0.275
-0.485;0.29
-0.485;0.31
-0.485;0.335
-0.48;0.35
-0.495;0.355
-0.515;0.375
-0.5;0.39
-0.48;0.43
-0.48;0.425
-0.485;0.475
-0.505;0.49
-0.505;0.565
-0.53;0.575
-0.54;0.59
-0.555;0.605
-0.565;0.655
-0.59;0.675
-0.595;0.73
-0.595;0.76
-0.62;0.77
-0.61;0.8
-0.6;0.81
-0.595;0.82
-0.59;0.825
-0.58;0.84
-0.58;0.815
-0.52;0.815
-0.5;0.735
-0.465;0.67
-0.405;0.625
-0.39;0.565
-0.345;0.465
-0.32;0.38
-0.32;0.325
-0.29;0.265
-0.255;0.22
-0.25;0.185
-0.265;0.155
-0.285;0.12
-0.28;0.07
-0.28;0.05
-0.27;0.035
-0.29;0.045
-0.3;0.005
-0.28;0.01
-0.3;0.005
-0.305;-0.02
-0.295;-0.01
-0.315;0
-0.34;-0.02
-0.32;-0.005
-0.34;0
-0.345;0.005
-0.345;0
-0.36;-0.01
-0.355;-0.03
-0.375;-0.02
-0.35;-0.03
-0.36;0
-0.38;0.02
-0.385;0.01
-0.365;0
-0.36;-0.015
-0.385;0
-0.405;0
-0.385;0
-0.385;-0.005
-0.375;-0.02
-0.38;-0.025
-0.38;-0.03
-0.37;-0.035
-0.365;-0.04
-0.36;-0.02
-0.355;-0.035
-0.32;-0.04
-0.3;-0.035
-0.27;-0.01
-0.225;-0.04
-0.21;-0.02
-0.14;0
-0.135;0.005
-0.13;0.04
-0.1;0.055
-0.095;0.08
-0.09;0.05
-0.06;0.03
-0.04;0.005
-0.025;-0.02
-0.025;-0.05
-0.01;-0.06
-0.03;-0.085
-0.015;-0.1
-0.005;-0.105
0.02;-0.135
0.01;-0.13
-0.06;-0.085
-0.13;-0.08
-0.185;-0.095
-0.235;-0.1
-0.285;-0.11
-0.325;-0.065
-0.345;-0.06
-0.325;-0.075
-0.355;-0.1
-0.375;-0.075
-0.375;-0.07
-0.365;-0.08
-0.35;-0.105
-0.365;-0.085
-0.4;-0.095
-0.4;-0.105
-0.35;-0.11
-0.22;-0.12
0.01;-0.13
0.3;-0.105
0.555;-0.02
0.79;-0.02
1.14;-0.29
1.605;-0.86
2.14;-1.5
2.53;-2.14
2.56;-2.78
2.395;-3.26
2.13;-3.335
1.765;-2.835
1.265;-2.2
0.795;-1.635
0.43;-1.245
0.075;-0.975
-0.255;-0.77
-0.54;-0.59
-0.705;-0.48
-0.77;-0.37
-0.765;-0.295
-0.725;-0.195
-0.68;-0.14
-0.63;-0.055
-0.595;0.01
-0.58;0.075
-0.58;0.125
-0.59;0.155
-0.575;0.175
-0.555;0.185
-0.545;0.23
-0.55;0.245
-0.54;0.235
-0.52;0.245
-0.55;0.27
-0.535;0.29
-0.54;0.3
-0.53;0.315
-0.525;0.32
-0.515;0.325
-0.51;0.365
-0.495;0.375
-0.495;0.365
-0.5;0.37
-0.505;0.425
-0.49;0.44
-0.49;0.465
-0.52;0.495
-0.54;0.53
-0.525;0.53
-0.53;0.56
-0.555;0.61
-0.57;0.66
-0.595;0.7
-0.59;0.725
-0.6;0.75
-0.63;0.79
-0.635;0.835
-0.62;0.875
-0.63;0.895
-0.665;0.92
-0.625;0.935
-0.61;0.94
-0.625;0.955
-0.605;0.93
-0.585;0.885
-0.52;0.84
-0.475;0.8
-0.415;0.715
-0.385;0.635
-0.32;0.555
-0.315;0.485
-0.3;0.42
-0.26;0.375
-0.255;0.305
-0.235;0.255
-0.225;0.215
-0.235;0.175
-0.24;0.135
-0.245;0.12
-0.27;0.11
-0.265;0.09
-0.235;0.08
-0.225;0.06
-0.235;0.045
-0.245;0.065
-0.25;0.085
-0.25;0.075
-0.265;0.045
-0.255;0.05
-0.25;0.05
-0.255;0.06
-0.3;0.07
-0.3;0.055
-0.28;0.045
-0.28;0.06
-0.29;0.07
-0.31;0.055
-0.295;0.06
-0.31;0.04
-0.31;0.06
-0.32;0.05
-0.31;0.06
-0.3;0.05
-0.285;0.045
-0.3;0.04
-0.32;0.045
-0.3;0.055
-0.275;0.045
-0.28;0.04
-0.26;0.035
-0.25;0.02
-0.24;0.005
-0.235;-0.005
-0.195;0.025
-0.175;0.025
-0.13;0.04
-0.11;0.08
-0.105;0.055
-0.07;0.095
-0.055;0.095
-0.015;0.08
0.015;0.09
0.035;0.085
0.06;0.07
0.075;0.055
0.095;0.035
0.12;0.025
0.105;0
0.11;-0.015
0.135;-0.025
0.135;-0.055
0.105;-0.075
0.06;-0.045
0;-0.045
-0.03;-0.03
-0.11;-0.05
-0.165;-0.055
-0.195;-0.02
-0.215;-0.015
-0.215;-0.02
-0.245;-0.055
-0.245;-0.045
-0.23;-0.055
-0.26;-0.055
-0.27;-0.06
-0.305;-0.065
-0.315;-0.07
-0.35;-0.075
-0.325;-0.105
-0.18;-0.105
0.05;-0.105
0.33;-0.1
0.635;-0.005
0.915;0.045
1.26;-0.13
1.755;-0.63
2.29;-1.26
2.655;-1.9
2.71;-2.515
2.55;-3.015
2.305;-3.17
1.975;-2.755
1.495;-2.12
1.045;-1.58
0.65;-1.165
0.31;-0.855
-0.06;-0.64
-0.38;-0.51
-0.57;-0.395
-0.645;-0.305
-0.64;-0.26
-0.61;-0.19
-0.545;-0.105
-0.515;-0.03
-0.49;0.02
-0.48;0.075
-0.455;0.12
-0.445;0.14
-0.44;0.16
-0.465;0.18
-0.445;0.2
-0.435;0.215
-0.45;0.215
-0.45;0.22
-0.435;0.21
-0.41;0.22
-0.435;0.255
-0.43;0.26
-0.415;0.275
-0.43;0.295
-0.425;0.315
-0.415;0.31
-0.43;0.335
-0.42;0.33
-0.425;0.345
-0.415;0.39
-0.4;0.405
-0.405;0.435
-0.415;0.465
-0.42;0.5
-0.435;0.5
-0.47;0.52
-0.46;0.57
-0.455;0.59
-0.465;0.615
-0.505;0.645
-0.535;0.685
-0.57;0.69
-0.545;0.73
-0.525;0.75
-0.51;0.775
-0.51;0.78
-0.53;0.805
-0.505;0.795
-0.49;0.77
-0.465;0.725
-0.415;0.685
-0.36;0.63
-0.31;0.55
-0.285;0.51
-0.235;0.44
-0.22;0.39
-0.19;0.335
-0.175;0.265
-0.16;0.22
-0.15;0.18
-0.13;0.135
-0.15;0.085
-0.145;0.055
-0.155;0.055
-0.145;0.035
-0.175;0.015
-0.175;0.005
-0.175;0
-0.175;-0.02
-0.155;-0.01
-0.175;0
-0.175;-0.02
-0.175;-0.035
-0.165;-0.03
-0.175;-0.05
-0.18;-0.03
-0.205;-0.03
-0.19;-0.035
-0.19;-0.03
-0.2;-0.02
-0.22;-0.035
-0.23;-0.02
-0.225;-0.035
-0.215;-0.03
-0.245;-0.05
-0.255;-0.03
-0.255;-0.015
-0.245;-0.045
-0.25;-0.035
-0.235;-0.02
-0.21;-0.045
-0.225;-0.035
-0.25;-0.06
-0.22;-0.065
-0.21;-0.04
-0.215;-0.045
-0.215;-0.055
-0.21;-0.075
-0.195;-0.09
-0.13;-0.07
-0.09;-0.065
-0.07;-0.055
-0.04;-0.055
-0.005;-0.03
0.04;-0.005
0.065;0.015
0.07;0.025
0.085;0.015
0.105;0.01
0.135;0
0.135;-0.035
0.13;-0.05
0.14;-0.085
0.12;-0.1
0.16;-0.095
0.185;-0.125
0.19;-0.125
0.18;-0.125
0.11;-0.12
0.03;-0.08
-0.015;-0.095
-0.07;-0.1
-0.11;-0.105
-0.16;-0.065
-0.165;-0.08
-0.165;-0.08
-0.185;-0.105
-0.225;-0.115
-0.21;-0.115
-0.21;-0.145
-0.195;-0.125
-0.205;-0.11
-0.22;-0.14
-0.225;-0.115
-0.16;-0.135
-0.015;-0.14
0.205;-0.17
0.48;-0.125
0.74;-0.04
0.985;-0.08
1.335;-0.375
1.825;-0.925
2.335;-1.565
2.615;-2.205
2.545;-2.815
2.34;-3.205
2.075;-3.18
1.695;-2.655
1.23;-2.02
0.805;-1.485
0.465;-1.135
0.175;-0.88
-0.155;-0.69
-0.435;-0.525
-0.57;-0.45
-0.59;-0.365
-0.565;-0.305
-0.51;-0.225
-0.46;-0.15
-0.44;-0.08
-0.42;0
-0.43;0.04
-0.415;0.07
-0.405;0.09
-0.385;0.12
-0.365;0.145
-0.36;0.165
-0.365;0.165
-0.38;0.175
-0.365;0.21
-0.37;0.2
-0.375;0.24
-0.355;0.23
-0.355;0.24
-0.36;0.265
-0.405;0.265
-0.395;0.26
-0.39;0.27
-0.385;0.295
-0.38;0.34
-0.375;0.355
-0.355;0.365
-0.365;0.395
-0.375;0.41
-0.38;0.43
-0.4;0.465
-0.425;0.475
-0.425;0.515
-0.435;0.54
-0.45;0.555
-0.475;0.63
-0.495;0.67
-0.49;0.695
-0.505;0.705
-0.515;0.75
-0.495;0.745
-0.535;0.78
-0.49;0.775
-0.485;0.78
-0.465;0.76
-0.42;0.72
-0.385;0.685
-0.34;0.655
-0.3;0.59
-0.24;0.535
-0.21;0.44
-0.185;0.38
-0.16;0.33
-0.13;0.265
-0.135;0.21
-0.125;0.15
-0.12;0.1
-0.095;0.06
-0.105;0.055
-0.095;0.02
-0.115;0
-0.13;-0.015
-0.12;-0.01
-0.135;-0.02
-0.135;-0.035
-0.12;-0.05
-0.135;-0.065
-0.14;-0.04
-0.13;-0.04
-0.13;-0.05
-0.14;-0.065
-0.175;-0.045
-0.185;-0.04
-0.18;-0.06
-0.19;-0.04
-0.185;-0.06
-0.225;-0.045
-0.21;-0.05
-0.215;-0.05
-0.2;-0.055
-0.22;-0.05
-0.205;-0.045
-0.21;-0.065
-0.215;-0.065
-0.2;-0.05
-0.205;-0.06
-0.21;-0.065
-0.215;-0.075
-0.2;-0.065
-0.2;-0.09
-0.205;-0.08
-0.195;-0.09
-0.195;-0.095
-0.19;-0.105
-0.165;-0.105
-0.12;-0.115
-0.065;-0.09
-0.05;-0.08
-0.035;-0.09
0.005;-0.08
0.02;-0.035
0.045;-0.01
0.085;-0.035
0.08;-0.005
0.1;-0.005
0.11;-0.045
0.15;-0.08
0.15;-0.11
0.13;-0.115
0.13;-0.15
0.12;-0.175
0.14;-0.215
0.19;-0.235
0.155;-0.21
0.075;-0.195
0.02;-0.17
-0.04;-0.16
-0.06;-0.175
-0.115;-0.165
-0.16;-0.155
-0.195;-0.145
-0.225;-0.135
-0.235;-0.15
-0.215;-0.18
-0.215;-0.165
-0.21;-0.15
-0.22;-0.175
-0.235;-0.18
-0.285;-0.19
-0.27;-0.185
-0.23;-0.205
-0.05;-0.24
0.185;-0.24
0.455;-0.185
0.705;-0.115
0.935;-0.145
1.275;-0.42
1.725;-0.975
2.27;-1.615
2.61;-2.255
2.595;-2.885
2.39;-3.335
2.115;-3.36
1.715;-2.865
1.235;-2.23
0.8;-1.675
0.435;-1.29
0.14;-1.025
-0.155;-0.825
-0.405;-0.66
-0.565;-0.545
-0.61;-0.45
-0.605;-0.395
-0.545;-0.32
-0.485;-0.235
-0.45;-0.14
-0.44;-0.095
-0.43;-0.025
-0.41;0.025
-0.415;0.065
-0.41;0.07
-0.42;0.09
-0.4;0.09
-0.415;0.085
-0.385;0.13
-0.39;0.145
-0.395;0.125
-0.37;0.13
-0.375;0.155
-0.375;0.165
-0.385;0.185
-0.39;0.195
-0.39;0.245
-0.38;0.23
-0.385;0.235
-0.365;0.255
-0.375;0.29
-0.375;0.295
-0.395;0.325
-0.395;0.345
-0.41;0.365
-0.43;0.405
-0.42;0.44
-0.43;0.47
-0.42;0.495
-0.465;0.54
-0.46;0.575
-0.485;0.615
-0.51;0.635
-0.51;0.66
-0.525;0.7
-0.54;0.73
-0.53;0.75
-0.525;0.77
-0.515;0.775
-0.485;0.77
-0.48;0.765
-0.45;0.725
-0.415;0.68
-0.35;0.61
-0.32;0.56
-0.275;0.46
-0.225;0.415
-0.21;0.345
-0.185;0.265
-0.155;0.205
-0.13;0.145
-0.125;0.105
-0.145;0.05
-0.16;0.04
-0.145;0.015
-0.12;-0.03
-0.12;-0.025
-0.13;-0.04
-0.125;-0.06
-0.135;-0.05
-0.115;-0.035
-0.12;-0.06
-0.16;-0.045
-0.16;-0.065
-0.175;-0.05
-0.16;-0.07
-0.18;-0.075
-0.18;-0.06
-0.18;-0.055
-0.19;-0.05
-0.2;-0.065
-0.185;-0.08
-0.21;-0.07
-0.19;-0.07
-0.2;-0.075
-0.215;-0.07
-0.225;-0.045
-0.22;-0.07
-0.21;-0.065
-0.2;-0.05
-0.205;-0.07
-0.185;-0.06
-0.185;-0.08
-0.19;-0.08
-0.195;-0.05
-0.19;-0.065
-0.2;-0.035
-0.205;-0.04
-0.18;-0.075
-0.16;-0.08
-0.135;-0.1
-0.12;-0.095
-0.085;-0.075
-0.05;-0.06
0.005;-0.055
0.01;-0.055
0.035;-0.045
0.065;-0.01
0.095;-0.02
0.1;-0.02
0.13;-0.005
0.14;0.015
0.17;-0.025
0.165;-0.065
0.145;-0.065
0.145;-0.08
0.145;-0.125
0.165;-0.155
0.175;-0.15
0.17;-0.15
0.105;-0.15
0.055;-0.135
0.02;-0.125
-0.025;-0.12
-0.085;-0.13
-0.13;-0.1
-0.16;-0.105
-0.155;-0.125
-0.19;-0.13
-0.19;-0.145
-0.2;-0.13
-0.205;-0.14
-0.19;-0.125
-0.2;-0.145
-0.26;-0.125
-0.29;-0.125
-0.245;-0.145
-0.12;-0.155
0.085;-0.185
0.375;-0.15
0.625;-0.065
0.84;-0.03
1.14;-0.225
1.575;-0.67
2.13;-1.31
2.585;-1.95
2.665;-2.59
2.475;-3.145
2.22;-3.4
1.855;-3.075
1.375;-2.44
0.925;-1.805
0.54;-1.38
0.195;-1.05
-0.115;-0.815
-0.4;-0.64
-0.56;-0.53
-0.62;-0.42
-0.63;-0.355
-0.575;-0.285
-0.535;-0.19
-0.49;-0.12
-0.455;-0.035
-0.445;0.015
-0.44;0.055
-0.425;0.085
-0.42;0.1
-0.39;0.13
-0.405;0.145
-0.405;0.165
-0.41;0.185
-0.405;0.18
-0.405;0.195
-0.395;0.21
-0.4;0.215
-0.385;0.23
-0.39;0.225
-0.38;0.255
-0.37;0.265
-0.39;0.285
-0.415;0.305
-0.405;0.315
-0.395;0.335
-0.385;0.34
-0.39;0.35
-0.405;0.4
-0.415;0.415
-0.435;0.47
-0.44;0.47
-0.445;0.5
-0.455;0.54
-0.48;0.55
-0.48;0.595
-0.505;0.64
-0.52;0.685
-0.53;0.7
-0.535;0.72
-0.54;0.735
-0.535;0.735
-0.535;0.79
-0.515;0.8
-0.52;0.795
-0.525;0.775
-0.475;0.745
-0.44;0.705
-0.39;0.625
-0.35;0.595
-0.3;0.505
-0.255;0.465
-0.225;0.36
-0.205;0.31
-0.195;0.265
-0.17;0.195
-0.17;0.145
-0.165;0.095
-0.155;0.065
-0.15;0.045
-0.16;0.015
-0.165;0.01
-0.21;-0.005
-0.165;-0.025
-0.175;-0.025
-0.18;-0.035
-0.185;-0.035
-0.2;-0.055
-0.195;-0.05
-0.2;-0.055
-0.215;-0.06
-0.21;-0.035
-0.225;-0.04
-0.25;-0.045
-0.25;-0.04
-0.245;-0.03
-0.225;-0.03
-0.23;-0.05
-0.23;-0.06
-0.255;-0.065
-0.27;-0.05
-0.29;-0.05
-0.255;-0.055
-0.25;-0.045
-0.25;-0.03
-0.25;-0.06
-0.25;-0.07
-0.225;-0.08
-0.25;-0.08
-0.255;-0.08
-0.285;-0.075
-0.265;-0.075
-0.235;-0.08
-0.2;-0.11
-0.19;-0.12
-0.19;-0.1
-0.155;-0.095
-0.125;-0.08
-0.065;-0.07
