75;21;4
59;30;11
52;15;33
67;17;17
57;29;14
63;21;17
48;32;20
44;33;22
53;32;16
43;33;24
57;21;21
44;25;31
63;19;19
59;14;27
56;26;19
61;19;19
56;30;15
64;23;14
62;24;14
68;28;4
54;38;8
65;15;19
66;14;21
66;24;10
66;17;17
65;27;8
64;21;14
58;23;19
63;25;13
58;27;15
58;27;15
75;19;6
45;30;25
43;33;24
43;33;24
61;22;17
64;21;14
60;15;25
68;12;20
70;13;17
67;23;10
70;22;9
50;39;11
65;25;10
57;37;7
62;17;21
59;19;22
67;27;7
69;21;10
59;29;12
59;31;10
67;23;10
58;29;13
57;30;13
45;40;15
47;41;12
63;25;13
50;31;19
65;24;12
45;32;23
56;30;15
58;23;19
57;24;19
70;19;11
65;23;12
67;25;8
69;23;8
66;18;16
59;27;14
57;31;12
60;30;10
63;26;11
64;23;14
63;29;7
63;29;8
62;23;15
58;27;15
70;19;11
52;29;19
50;36;14
54;25;21
57;29;14
55;20;25
48;37;15
59;26;15
61;23;16
72;15;13
70;20;10
66;22;12
61;27;11
71;20;10
68;20;11
65;24;10
63;28;9
65;24;11
63;22;15
63;26;11
68;26;6
63;17;20
51;21;28
58;27;15
61;21;18
67;26;7
58;17;25
57;38;5
45;32;23
54;25;21
65;20;15
59;22;19
60;20;20
71;23;6
70;17;13
64;21;15
61;22;18
61;21;18
62;22;16
60;21;19
63;25;13
65;21;14
67;22;11
63;17;20
62;20;18
67;19;14
63;25;13
53;29;18
64;21;14
58;21;21
59;32;9
56;32;12
54;31;15
59;23;18
57;22;22
62;29;10
59;28;14
63;20;17
61;22;17
58;28;14
72;19;9
60;27;13
62;21;18
58;27;15
57;26;17
63;29;8
60;26;14
56;31;13
61;21;18
64;27;9
54;32;14
54;33;13
68;5;26
61;17;22
43;50;7
62;31;8
35;35;29
39;33;28
50;38;13
43;33;24
53;27;20
55;35;10
63;31;6
62;24;14
50;29;21
61;33;6
63;26;11
65;26;10
54;29;18
50;23;27
64;25;11
61;25;14
64;18;18
55;29;16
69;19;12
58;23;19
68;9;23
65;24;12
63;31;6
47;35;18
75;17;8
50;33;17
46;29;25
56;19;25
65;20;15
61;21;18
70;10;20
60;20;20
69;19;12
60;32;8
62;23;15
59;21;21
57;20;23
56;25;19
62;23;15
55;18;26
65;19;16
58;26;16
64;18;18
73;15;12
62;24;14
48;30;22
58;32;11
62;31;8
54;23;23
43;30;26
43;29;29
53;24;24
57;19;24
76;15;9
63;26;11
68;13;19
58;23;19
71;14;14
69;17;14
59;21;21
77;12;12
68;20;12
76;16;8
65;22;14
65;26;9
65;24;12
54;27;19
61;29;10
63;23;13
63;16;21
71;17;13
65;15;20
74;21;5
54;27;19
67;26;7
66;17;17
67;21;12
65;22;13
67;21;12
69;15;17
62;20;18
72;18;10
60;27;13
65;20;16
66;19;15
67;14;20
68;18;13
70;19;11
69;18;12
59;24;16
69;19;12
60;28;13
70;20;10
57;25;18
50;31;19
52;37;11
54;38;8
59;23;18
54;29;17
65;16;19
60;20;20
68;18;15
65;19;17
62;23;15
67;23;10
59;22;18
56;25;19
59;27;14
53;29;18
61;22;17
63;19;19
63;23;14
66;16;18
64;23;13
65;17;17
60;21;19
69;19;11
64;22;14
61;26;13
73;23;5
64;24;12
79;16;5
54;29;18
63;23;13
72;19;9
71;15;13
73;16;11
74;17;9
70;18;11
67;21;12
64;19;17
60;22;18
66;24;10
65;16;20
63;18;20
67;20;13
71;16;13
67;17;17
67;24;10
64;21;15
58;26;16
64;24;12
50;34;16
58;19;23
71;19;10
62;21;17
62;24;14
67;17;17
56;25;19
62;24;14
64;22;13
59;25;16
55;26;19
57;26;17
63;24;12
63;25;13
57;23;19
66;22;12
73;20;7
62;23;15
60;26;15
67;23;9
62;19;19
56;27;18
69;19;11
60;28;12
60;36;4
65;24;12
59;27;14
52;35;13
65;26;9
58;33;8
73;12;15
72;14;14
71;13;16
71;14;15
64;21;15
66;18;16
64;24;13
60;20;20
62;23;15
66;24;10
64;24;11
63;25;13
64;22;13
64;21;15
67;18;16
67;24;9
68;25;7
63;22;15
69;23;8
54;29;17
45;32;23
50;27;23
55;27;18
54;27;19
64;16;20
71;11;17
67;13;20
69;14;17
55;16;29
65;19;15
69;22;9
60;27;13
59;25;16
64;14;21
68;18;15
67;15;19
75;18;7
61;25;14
63;27;10
68;21;11
64;25;11
67;13;21
56;19;25
56;33;11
67;27;7
57;29;14
59;27;14
55;15;30
70;9;22
62;15;23
70;17;13
69;12;19
68;14;18
72;12;16
71;19;10
66;28;7
65;23;13
58;29;13
65;26;9
63;23;14
72;16;13
66;26;8
68;16;16
68;19;13
73;18;9
48;30;22
55;20;25
55;23;23
62;29;10
55;32;14
54;27;19
59;18;23
68;20;12
68;16;16
78;14;8
69;20;11
65;16;18
69;18;14
63;23;14
58;23;19
60;25;15
71;22;7
64;22;14
67;24;9
67;25;8
61;17;22
60;21;19
68;18;13
67;18;15
68;22;11
59;21;21
52;30;19
46;33;21
62;14;24
62;19;19
64;18;18
61;21;18
72;16;12
70;22;9
68;14;18
71;14;14
64;20;16
65;17;17
57;29;14
59;22;19
67;17;17
63;22;15
71;20;8
71;21;8
59;22;18
70;21;9
68;18;13
66;16;19
67;20;13
67;25;8
55;25;20
58;17;25
50;36;14
59;26;15
58;23;19
70;11;19
71;17;12
73;13;15
72;17;11
74;17;10
69;16;14
61;22;17
67;24;10
58;24;18
72;17;11
62;23;15
63;22;14
68;22;10
68;20;13
68;24;8
69;19;13
58;26;16
56;22;22
60;30;10
54;23;23
52;32;16
46;35;19
68;21;11
68;14;18
56;31;13
55;24;21
59;22;20
59;25;16
66;16;18
60;22;18
65;23;13
58;26;16
62;22;16
68;24;8
64;21;15
59;30;11
57;22;22
54;30;15
64;24;12
60;19;21
67;17;17
72;16;12
59;30;11
67;25;8
53;30;17
62;23;15
71;14;14
55;27;18
72;10;17
74;16;10
74;15;11
67;20;14
65;19;15
69;16;16
71;16;12
70;18;12
65;17;17
69;15;17
72;19;9
67;22;11
65;20;15
66;23;11
64;17;19
71;19;10
67;20;13
68;25;7
58;24;18
57;26;17
73;18;9
61;22;17
64;14;23
65;15;20
61;25;14
64;11;25
50;13;38
59;13;28
69;17;14
63;17;20
62;21;17
57;22;22
53;28;19
55;24;21
64;21;14
68;16;16
64;18;18
68;16;16
66;13;21
66;22;13
72;9;19
63;22;15
71;12;18
65;30;5
68;26;5
63;32;5
61;17;22
67;17;17
61;21;18
73;17;10
67;11;22
66;14;20
72;14;14
68;12;21
57;24;19
62;24;14
62;24;15
69;14;17
73;19;8
65;19;16
63;19;19
71;15;15
76;16;8
64;17;19
66;25;9
55;24;21
73;23;3
78;17;4
74;13;13
57;29;14
62;31;8
59;24;16
81;12;7
73;17;10
71;17;12
69;17;14
66;15;19
67;18;15
69;18;13
67;18;16
60;21;19
58;23;18
68;21;11
69;19;12
72;19;9
69;19;13
67;21;12
62;21;17
73;16;11
69;14;17
67;24;9
61;24;15
70;22;7
63;25;13
62;21;18
73;18;9
62;21;18
65;19;15
65;18;16
67;19;15
63;22;16
58;18;23
58;24;19
45;15;40
47;11;43
52;16;32
51;21;28
53;23;24
62;18;20
58;16;27
57;20;24
58;19;23
57;26;17
58;19;23
62;23;15
65;16;19
56;28;16
55;24;21
54;23;23
58;17;25
57;20;22
61;13;26
61;16;23
65;13;22
67;13;20
60;20;20
60;21;19
59;19;22
61;25;14
67;18;16
64;22;14
68;21;11
60;24;16
65;24;12
65;22;13
57;24;20
60;25;15
64;18;18
58;22;19
45;28;28
61;22;17
65;19;15
55;29;16
60;26;14
60;26;14
50;23;27
54;21;25
62;22;16
62;20;18
54;20;25
52;19;29
56;16;27
51;22;27
54;15;31
64;22;14
66;18;16
58;23;19
60;23;17
63;13;25
61;20;20
61;24;15
68;19;13
68;20;12
64;28;8
59;27;14
54;25;21
48;26;26
63;16;22
58;20;22
49;11;39
46;9;45
43;10;47
44;14;42
38;14;48
48;15;37
48;19;33
40;16;44
52;18;30
58;13;28
55;18;27
62;15;24
54;18;29
53;18;29
57;17;26
65;17;19
57;24;19
57;21;21
73;18;9
60;24;16
58;25;17
52;19;30
60;20;20
63;13;23
66;16;18
56;17;27
53;21;26
36;15;49
49;15;36
54;10;37
50;15;35
53;19;28
53;18;29
59;16;25
64;14;21
54;20;27
59;14;27
61;21;18
56;18;26
67;17;17
57;27;17
50;25;25
64;27;9
52;22;26
50;23;27
54;23;23
60;15;25
55;21;24
52;26;23
50;11;39
42;14;44
44;16;40
51;17;32
40;12;48
49;19;32
59;19;22
60;20;20
64;14;22
55;24;21
56;17;27
60;24;17
57;21;21
66;20;14
59;25;16
58;23;19
53;30;17
57;30;13
55;36;9
60;24;16
61;29;11
53;19;28
60;17;23
58;15;27
59;21;20
49;20;31
46;16;38
44;17;39
45;19;35
44;13;44
47;18;36
48;18;33
48;22;30
52;23;25
52;21;27
54;21;25
52;21;27
55;18;27
60;18;22
58;33;8
62;21;17
54;23;23
56;26;19
63;15;22
53;31;16
63;22;15
58;17;25
64;20;16
61;10;29
58;23;19
59;14;27
58;20;23
56;21;23
49;16;35
48;14;38
54;16;30
46;22;32
53;22;24
59;19;22
54;24;22
57;17;26
60;19;21
60;22;18
55;29;16
58;22;19
58;29;13
58;29;13
56;28;16
63;22;15
63;20;17
63;13;23
63;16;20
63;16;21
63;11;26
56;14;30
54;15;31
51;17;32
51;16;33
56;19;25
45;17;38
56;17;27
61;18;21
51;20;29
54;19;28
58;18;24
52;24;24
58;24;18
56;22;22
57;32;11
63;22;15
56;22;22
57;18;25
56;28;16
57;22;22
55;23;23
58;17;25
48;14;38
50;13;37
49;14;37
47;14;38
47;13;41
44;14;42
49;16;35
49;15;36
43;14;42
42;15;43
49;15;36
49;17;34
43;18;40
37;15;48
50;12;38
50;19;31
56;21;23
48;21;30
52;14;34
54;11;36
46;16;38
40;18;42
44;14;41
40;11;48
40;16;44
46;12;42
46;13;41
47;11;41
48;11;41
44;17;39
40;18;42
47;14;39
47;11;42
47;18;35
47;19;34
41;14;46
43;15;42
43;19;38
51;18;31
53;15;33
43;31;26
58;19;23
59;22;19
42;25;33
50;27;23
48;15;36
39;16;45
46;15;38
44;14;42
48;12;40
35;14;51
40;17;43
40;10;50
42;15;42
41;13;46
45;14;41
43;15;42
45;14;41
47;15;38
46;15;38
44;18;38
43;16;41
40;19;40
46;15;39
44;19;36
54;19;27
50;27;23
46;33;21
48;19;33
48;15;37
49;20;31
48;9;43
46;11;43
41;17;43
40;15;46
41;13;46
42;9;49
37;16;47
41;11;48
38;15;47
44;11;45
44;15;42
41;14;44
36;15;49
36;11;53
35;19;45
48;25;28
60;20;20
57;20;23
50;25;25
50;27;23
48;20;32
53;28;19
42;22;36
48;20;33
55;16;29
59;17;24
52;21;27
58;13;28
58;14;28
55;19;26
52;20;28
53;18;29
50;21;29
47;18;34
49;21;30
51;22;28
53;17;30
55;19;27
60;19;21
62;24;14
56;21;23
62;22;16
55;24;21
47;27;27
52;27;21
54;20;26
51;19;30
51;20;29
55;18;27
59;21;20
53;23;23
61;21;18
58;20;23
55;20;25
53;19;28
52;19;29
55;21;24
63;17;20
63;20;17
58;25;17
62;21;17
64;18;18
60;23;18
62;22;16
54;27;20
65;26;9
52;31;17
60;24;16
50;29;21
56;28;17
47;26;28
53;29;18
56;19;25
55;20;26
53;18;28
49;14;36
46;17;37
39;19;41
47;19;35
54;19;26
47;21;33
54;18;28
52;21;27
52;22;26
57;22;21
55;22;22
54;19;27
64;20;16
64;25;11
53;28;20
60;20;20
59;24;18
52;28;21
60;26;14
55;23;23
51;20;29
59;16;25
55;18;27
58;21;21
59;22;19
51;18;32
45;18;37
51;19;30
51;17;32
53;16;31
51;24;25
52;27;22
56;25;20
54;23;23
56;21;23
57;20;23
68;18;14
67;22;11
55;32;13
61;32;6
67;26;7
47;30;23
56;26;19
51;27;22
50;25;25
56;17;27
48;14;38
49;16;35
54;19;27
49;21;31
51;13;36
54;16;30
41;17;42
43;21;36
51;20;29
52;23;25
53;21;26
53;21;26
56;22;22
58;25;17
61;23;16
55;24;21
58;21;21
48;31;21
